id,type,source,title,content,content_length,meta_scientific_name,meta_common_name,meta_family,meta_genus,meta_native,meta_conservation_status,meta_wikipedia_url,meta_observations_count
species_273618,species,iNaturalist,tree cholla (Cylindropuntia imbricata),"# tree cholla
*Cylindropuntia imbricata*

**Taxonomy:** Family: Cactaceae, Genus: Cylindropuntia

## Description
The cane cholla (or walking stick cholla, tree cholla, chainlink cactus, etc.) (Cylindropuntia imbricata) is a cactus found in the Southwestern United States and northern Mexico, including some cooler regions in comparison to many other cacti. It occurs primarily in the arid regions of the Southwestern United States in the states of Oklahoma, Texas, New Mexico, Arizona, Colorado, and Nevada. It is often conspicuous because of its shrubby or even tree-like size, its silhouette, and its...

*29483 observations recorded in Arizona*
",648,Cylindropuntia imbricata,tree cholla,Cactaceae,Cylindropuntia,False,,https://en.wikipedia.org/wiki/Cylindropuntia imbricata,29483
species_169179,species,iNaturalist,gray globemallow (Sphaeralcea incana),"# gray globemallow
*Sphaeralcea incana*

**Taxonomy:** Family: Malvaceae, Genus: Sphaeralcea

## Description
Sphaeralcea incana, with the common names gray globemallow and soft globemallow, is a desert plant in the mallow family (Malvaceae).

*596 observations recorded in Arizona*
",282,Sphaeralcea incana,gray globemallow,Malvaceae,Sphaeralcea,False,,https://en.wikipedia.org/wiki/Sphaeralcea incana,596
species_273630,species,iNaturalist,Ford barrel cactus (Ferocactus fordii),"# Ford barrel cactus
*Ferocactus fordii*

**Taxonomy:** Family: Cactaceae, Genus: Ferocactus

## Description
Ferocactus fordii (ford barrel cactus) is a species of flowering plant in the family Cactaceae, native to Baja California in Mexico. It is spherical, growing to 50 cm (20 in) in diameter, with whitish-grey radial spines and solitary flowers of a deep rose pink, 4 cm (2 in) in diameter.

**Status:** Conservation Status: VU

*394 observations recorded in Arizona*
",473,Ferocactus fordii,Ford barrel cactus,Cactaceae,Ferocactus,False,VU,https://en.wikipedia.org/wiki/Ferocactus fordii,394
species_52445,species,iNaturalist,Earpod Wattle (Acacia auriculiformis),"# Earpod Wattle
*Acacia auriculiformis*

**Taxonomy:** Family: Fabaceae, Genus: Acacia

## Description
Acacia auriculiformis, commonly known as auri, earleaf acacia, earpod wattle, northern black wattle, Papuan wattle, and tan wattle, akashmoni in Bengali, is a fast-growing, crooked, gnarly tree in the family Fabaceae. It is native to Australia, Indonesia, and Papua New Guinea. It grows up to 30m tall. Acacia auriculiformis has about 47 000 seeds/kg.

*4604 observations recorded in Arizona*
",496,Acacia auriculiformis,Earpod Wattle,Fabaceae,Acacia,False,,https://en.wikipedia.org/wiki/Acacia auriculiformis,4604
species_62688,species,iNaturalist,Sierra Penstemon (Penstemon heterodoxus),"# Sierra Penstemon
*Penstemon heterodoxus*

**Taxonomy:** Family: Plantaginaceae, Genus: Penstemon

## Description
Penstemon heterodoxus is a species of penstemon known by the common name Sierra beardtongue. It is native to California and western Nevada where it grows in several of the mountain ranges from the Klamath Mountains to the Sierra Nevada - and the slopes and plateaus to the east. It grows in subalpine and alpine climates in mountain forests, meadows and talus.

*2558 observations recorded in Arizona*
",517,Penstemon heterodoxus,Sierra Penstemon,Plantaginaceae,Penstemon,False,,https://en.wikipedia.org/wiki/Penstemon heterodoxus,2558
species_62689,species,iNaturalist,Dwarf Lupine (Lupinus lepidus),"# Dwarf Lupine
*Lupinus lepidus*

**Taxonomy:** Family: Fabaceae, Genus: Lupinus

## Description
Lupinus lepidus, the Pacific lupine, prairie lupine or dwarf lupine is a perennial herbaceous plant in the pea family (Fabaceae) endemic to western North America.

*6372 observations recorded in Arizona*
",301,Lupinus lepidus,Dwarf Lupine,Fabaceae,Lupinus,False,,https://en.wikipedia.org/wiki/Lupinus lepidus,6372
species_62691,species,iNaturalist,silvery lupine (Lupinus argenteus),"# silvery lupine
*Lupinus argenteus*

**Taxonomy:** Family: Fabaceae, Genus: Lupinus

## Description
Lupinus argenteus is a species of lupine known by the common name silvery lupine. It is native to much of western North America from the southwestern Canadian provinces to the southwestern and midwestern United States, where it grows in several types of habitat, including sagebrush, grassland, and forests. This is a perennial herb growing erect to heights anywhere between 10 centimeters and 1.5 meters. It is sometimes silvery-hairy in texture and sometimes nearly hairless. Each palmate...

*16647 observations recorded in Arizona*
",637,Lupinus argenteus,silvery lupine,Fabaceae,Lupinus,False,,https://en.wikipedia.org/wiki/Lupinus argenteus,16647
species_62690,species,iNaturalist,Longspur Lupine (Lupinus arbustus),"# Longspur Lupine
*Lupinus arbustus*

**Taxonomy:** Family: Fabaceae, Genus: Lupinus

## Description
Lupinus arbustus is a species of lupine known by the common name longspur lupine. It is native to western North America from British Columbia to California to Utah, where it grows in several types of habitat, including sagebrush and forests. This is a perennial herb growing erect to a maximum of 70 centimetres (28 inches) tall. It is sometimes hairy in texture. Each palmate leaf is made up of 7 to 13 leaflets each up to...

*2328 observations recorded in Arizona*
",569,Lupinus arbustus,Longspur Lupine,Fabaceae,Lupinus,False,,https://en.wikipedia.org/wiki/Lupinus arbustus,2328
species_169181,species,iNaturalist,caliche globemallow (Sphaeralcea laxa),"# caliche globemallow
*Sphaeralcea laxa*

**Taxonomy:** Family: Malvaceae, Genus: Sphaeralcea

## Description
Sphaeralcea laxa, with the common name caliche globemallow, is a desert plant in the mallow family (Malvaceae).

*635 observations recorded in Arizona*
",262,Sphaeralcea laxa,caliche globemallow,Malvaceae,Sphaeralcea,False,,https://en.wikipedia.org/wiki/Sphaeralcea laxa,635
species_165122,species,iNaturalist,little nipple cactus (Mammillaria heyderi),"# little nipple cactus
*Mammillaria heyderi*

**Taxonomy:** Family: Cactaceae, Genus: Mammillaria

## Description
...

*4753 observations recorded in Arizona*
",159,Mammillaria heyderi,little nipple cactus,Cactaceae,Mammillaria,False,,https://en.wikipedia.org/wiki/Mammillaria heyderi,4753
species_165123,species,iNaturalist,Lace-spine Nipple Cactus (Mammillaria lasiacantha),"# Lace-spine Nipple Cactus
*Mammillaria lasiacantha*

**Taxonomy:** Family: Cactaceae, Genus: Mammillaria

## Description
Mammillaria lasiacantha is a species of cactus in the subfamily Cactoideae, with the common names lacespine nipple cactus, small pincushion cactus, and biznaga de espinas pubescentes (Spanish).

**Status:** Conservation Status: G4

*933 observations recorded in Arizona*
",393,Mammillaria lasiacantha,Lace-spine Nipple Cactus,Cactaceae,Mammillaria,False,G4,https://en.wikipedia.org/wiki/Mammillaria lasiacantha,933
species_165125,species,iNaturalist,Rat-tail Nipple Cactus (Mammillaria pottsii),"# Rat-tail Nipple Cactus
*Mammillaria pottsii*

**Taxonomy:** Family: Cactaceae, Genus: Mammillaria

## Description
Mammillaria pottsii, also known as fox-tail cactus or rat-tail nipple cactus, is a species of flowering plant in the Cactaceae family. It was first described by Scheer ex Salm-Dyck, Cact. Hort. 1849: 104 (1850) According to the United Nations Environment Programme, M. leona is a synonym for M. pottsii.

*762 observations recorded in Arizona*
",460,Mammillaria pottsii,Rat-tail Nipple Cactus,Cactaceae,Mammillaria,False,,https://en.wikipedia.org/wiki/Mammillaria pottsii,762
species_165126,species,iNaturalist,Silver Cluster Cactus (Mammillaria prolifera),"# Silver Cluster Cactus
*Mammillaria prolifera*

**Taxonomy:** Family: Cactaceae, Genus: Mammillaria

## Description
Mammillaria prolifera is a species of cactus in the subfamily Cactoideae, with the common name Texas nipple cactus.

*1416 observations recorded in Arizona*
",274,Mammillaria prolifera,Silver Cluster Cactus,Cactaceae,Mammillaria,False,,https://en.wikipedia.org/wiki/Mammillaria prolifera,1416
species_165127,species,iNaturalist,Longmamma Nipple Cactus (Mammillaria sphaerica),"# Longmamma Nipple Cactus
*Mammillaria sphaerica*

**Taxonomy:** Family: Cactaceae, Genus: Mammillaria

## Description
Mammillaria sphaerica, longmamma nipple cactus or pale mammillaria is a species of flowering plant in the cactus family Cactaceae, native to south eastern Texas in the USA and north eastern Mexico, where it occurs in scattered patches at altitudes up to 1,000 m (3,300 ft). It forms clumps of small pale green spheres (whence sphaerica) to 5 cm (2.0 in) in diameter, with short hairs and pale yellow flowers up to 3 cm (1.2 in) wide in summer.

*193 observations recorded in Arizona*
",603,Mammillaria sphaerica,Longmamma Nipple Cactus,Cactaceae,Mammillaria,False,,https://en.wikipedia.org/wiki/Mammillaria sphaerica,193
species_79122,species,iNaturalist,jojoba (Simmondsia chinensis),"# jojoba
*Simmondsia chinensis*

**Taxonomy:** Family: Simmondsiaceae, Genus: Simmondsia

## Description
Jojoba /həˈhoʊbə/ ( listen), with the botanical name Simmondsia chinensis, and also known as goat nut, deer nut, pignut, wild hazel, quinine nut, coffeeberry, and gray box bush, is native to Southwestern North America. Simmondsia chinensis is the sole species of the family Simmondsiaceae, placed in the order Caryophyllales.

*13148 observations recorded in Arizona*
",473,Simmondsia chinensis,jojoba,Simmondsiaceae,Simmondsia,False,,https://en.wikipedia.org/wiki/Simmondsia chinensis,13148
species_77083,species,iNaturalist,Mojave Poppy (Eschscholzia glyptosperma),"# Mojave Poppy
*Eschscholzia glyptosperma*

**Taxonomy:** Family: Papaveraceae, Genus: Eschscholzia

## Description
Eschscholzia glyptosperma is a species of poppy known by the common names desert gold poppy, desert golden poppy, and Mojave poppy.

*772 observations recorded in Arizona*
",288,Eschscholzia glyptosperma,Mojave Poppy,Papaveraceae,Eschscholzia,False,,https://en.wikipedia.org/wiki/Eschscholzia glyptosperma,772
species_77084,species,iNaturalist,Lemmon's Poppy (Eschscholzia lemmonii),"# Lemmon's Poppy
*Eschscholzia lemmonii*

**Taxonomy:** Family: Papaveraceae, Genus: Eschscholzia

## Description
Eschscholzia lemmonii is a species of poppy known by the common name Lemmon's poppy.

*206 observations recorded in Arizona*
",239,Eschscholzia lemmonii,Lemmon's Poppy,Papaveraceae,Eschscholzia,False,,https://en.wikipedia.org/wiki/Eschscholzia lemmonii,206
species_77085,species,iNaturalist,goldpoppy (Eschscholzia parishii),"# goldpoppy
*Eschscholzia parishii*

**Taxonomy:** Family: Papaveraceae, Genus: Eschscholzia

## Description
Eschscholzia parishii, with the common name Parish's poppy, is an annual desert wildflower in the Poppy family (Papaveraceae), native to several North American desert regions.

*2919 observations recorded in Arizona*
",326,Eschscholzia parishii,goldpoppy,Papaveraceae,Eschscholzia,False,,https://en.wikipedia.org/wiki/Eschscholzia parishii,2919
species_77086,species,iNaturalist,island poppy (Eschscholzia ramosa),"# island poppy
*Eschscholzia ramosa*

**Taxonomy:** Family: Papaveraceae, Genus: Eschscholzia

## Description
Eschscholzia ramosa is a species of poppy known by the common name Channel Islands poppy, or simply island poppy.

*287 observations recorded in Arizona*
",264,Eschscholzia ramosa,island poppy,Papaveraceae,Eschscholzia,False,,https://en.wikipedia.org/wiki/Eschscholzia ramosa,287
species_77087,species,iNaturalist,diamond-petaled California poppy (Eschscholzia rhombipetala),"# diamond-petaled California poppy
*Eschscholzia rhombipetala*

**Taxonomy:** Family: Papaveraceae, Genus: Eschscholzia

## Description
Eschscholzia rhombipetala, the diamond-petaled California poppy, is endemic to California.

*25 observations recorded in Arizona*
",266,Eschscholzia rhombipetala,diamond-petaled California poppy,Papaveraceae,Eschscholzia,False,,http://en.wikipedia.org/wiki/Eschscholzia_rhombipetala,25
species_288038,species,iNaturalist,buffalograss (Bouteloua dactyloides),"# buffalograss
*Bouteloua dactyloides*

**Taxonomy:** Family: Poaceae, Genus: Bouteloua

## Description
Bouteloua dactyloides, commonly known as buffalograss or buffalo grass, is a North American prairie grass native to Canada, Mexico, and the United States. It is a shortgrass found mainly on the High Plains and is co-dominant with blue grama (B. gracilis) over most of the shortgrass prairie.

*5235 observations recorded in Arizona*
",437,Bouteloua dactyloides,buffalograss,Poaceae,Bouteloua,False,,https://en.wikipedia.org/wiki/Bouteloua dactyloides,5235
species_1361199,species,iNaturalist,Cane Cholla (Cylindropuntia bernardina),"# Cane Cholla
*Cylindropuntia bernardina*

**Taxonomy:** Family: Cactaceae, Genus: Cylindropuntia

## Description
Cylindropuntia bernardina is a species of cholla cactus commonly known as the cane cholla or valley cholla, native to California and northwestern Baja California. It is an erect cholla that grows up to 2-3 meters tall, and occurs primarily in the foothills of the Transverse and Peninsular Ranges, with a few populations around the Cuyama River. It was formerly placed as Cylindropuntia californica var. parkeri, until it was renamed to C. bernardina after taxonomic analyses.

*3384 observations recorded in Arizona*
",632,Cylindropuntia bernardina,Cane Cholla,Cactaceae,Cylindropuntia,False,,https://en.wikipedia.org/wiki/Cylindropuntia_bernardina,3384
species_142655,species,iNaturalist,cobaea beardtongue (Penstemon cobaea),"# cobaea beardtongue
*Penstemon cobaea*

**Taxonomy:** Family: Plantaginaceae, Genus: Penstemon

## Description
Penstemon cobaea is a flowering plant in the plantain family, commonly known as cobaea beardtongue, prairie beardtongue or foxglove penstemon. The plant is native to the central United States, primarily the Great Plains from Nebraska to Texas, with additional populations in the Ozarks of Missouri and Arkansas. There are also populations reported in the southwestern United States as well as in Illinois and Ohio, but these appear to be introcutions.

*8122 observations recorded in Arizona*
",605,Penstemon cobaea,cobaea beardtongue,Plantaginaceae,Penstemon,False,,https://en.wikipedia.org/wiki/Penstemon cobaea,8122
